Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bermuda,Kenya,Import,  All Products,Import (US$ Thousand),48.216,,8.355,,,,,,,,0.317,7.466,16.821,5.745,4.75,3.953,3.905,1.998,7.06,1.135,0.645,50.161,32.28124,4.76678,5.34593,13.60447,6.60496
Bermuda,Kiribati,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,0.00016,,,,
Bermuda,"Korea, Dem. Rep.",Import,  All Products,Import (US$ Thousand),239.409,,77.926,,,,,,,,193.38,4011.747,70.549,8.489,16.873,37.381,89.622,,,80.904,421.981,301.319,195.32821,54.14562,,154.43731,
Bermuda,"Korea, Rep.",Import,  All Products,Import (US$ Thousand),2005.144,,484.321,,,,,,,,1740.293,35.983,6363.364,4924.754,9620.673,5362.634,3191.73,5705.026,5532.543,7605.077,10223.512,8211.503,6892.95939,7578.17436,6105.14965,5892.85669,8692.40513
Bermuda,Kuwait,Import,  All Products,Import (US$ Thousand),,,360.423,,,,,,,,,,,3.2,,,,0.216,,,0.05,0.02,1.48495,0.32537,0.2912,1.77187,0.252
Bermuda,Kyrgyz Republic,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,0.198,,,0.005,,,,,0.0854,,0.09395,
Bermuda,Lao PDR,Import,  All Products,Import (US$ Thousand),103.251,,,,,,,,,,24.679,1.588,0.157,1.35,0.135,0.619,1.929,8.885,3.832,4.451,0.718,3.058,8.20392,16.00862,61.30555,81.33169,3.38901
Bermuda,Latvia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,42.99,,10.427,,,0.46,60.756,7.559,52.392,54.807,57.121,54.29428,79.06589,111.22666,240.65496,278.22545
Bermuda,Lebanon,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.03,82.286,,,,,,,,,1.04,1.6,0.5795,0.1066,3.66815,7.421
Bermuda,Lesotho,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.74,0.308,0.12,0.043,,,,,24.089,31.364,6.847,10.87844,4.47,0.95997,5.9302,3.3683
Bermuda,Liberia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,0.001,,,,,
Bermuda,Libya,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,0.001,,,,,,,,,,
Bermuda,Lithuania,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,0.722,4.853,5.7,0.023,0.059,3.32,1.729,1.159,22.437,11.26839,13.74431,92.23641,39.34346,25.61521
Bermuda,Luxembourg,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,8.217,13.453,1.472,3.628,7.631,1.02,0.36,1.326,3.099,3.085,0.193,1.345,10.54184,6.30423,19.40431,38.44876,62.43624
Bermuda,Macao,Import,  All Products,Import (US$ Thousand),11.71,,7.369,,,,,,,,10.294,20.363,20.211,10.745,12.288,0.686,17.022,0.147,12.724,13.157,15.782,0.485,0.09656,5.14628,0.09542,1.87394,0.60403
Bermuda,Madagascar,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.023,0.429,2.569,1.041,1.344,7.342,0.526,1.153,2.94,3.281,9.059,16.696,38.94895,8.79211,5.91053,11.46235,7.61589
Bermuda,Malawi,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,0.041,0.182,,,,,0.864,1.104,0.096,,,0.02,0.14043,0.122,0.23725
Bermuda,Malaysia,Import,  All Products,Import (US$ Thousand),159.832,,38.783,,,,,,,,58.107,720.545,384.905,126.87,245.242,147.454,997.672,1096.634,269.681,366.534,584.195,425.521,628.7801,440.69209,718.78649,620.82282,1076.15094
Bermuda,Maldives,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,,0.026,
Bermuda,Mali,Import,  All Products,Import (US$ Thousand),2.286,,,,,,,,,,,,0.153,,,,1.542,,2.471,,,,,0.01399,,,0.81599
Bermuda,Malta,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.53,0.236,37.312,0.322,,45.277,0.145,0.022,0.021,0.021,31.108,0.432,0.14905,21.09717,1.7109,1.3656,0.3302
Bermuda,Marshall Islands,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,0.9,,,,22.041,,,,,,,,,,
Bermuda,Mauritania,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.727,1.357,1.772,19.751,,,,,,,,,,,,,0.112
Bermuda,Mauritius,Import,  All Products,Import (US$ Thousand),6.353,,5.988,,,,,,,,0.781,6.343,10.562,8.497,3.783,8.302,8.853,15.314,17.673,9.329,12.675,6.143,4.56067,1.38449,3.87727,93.6675,12.66148
Bermuda,Mexico,Import,  All Products,Import (US$ Thousand),406.257,,205.94,,,,,,,,1652.526,3590.697,2149.31,3769.853,3278.103,2285.08,3425.588,3357.843,3070.367,3241.92,4304.913,5892.95,7759.6709,8149.82119,5924.99883,6945.99221,7054.72438
Bermuda,Moldova,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,2.283,2,0.974,1.88,2.625,0.637,7.146,0.592,2.677,10.04048,4.74948,5.02234,1.47992,0.83332
Bermuda,Mongolia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.421,,,,0.01,,,,,0.264,0.756,,,0.02166,0.11999,0.31099
Bermuda,Montserrat,Import,  All Products,Import (US$ Thousand),4.19,,3.59,,,,,,,,,0.758,,,,0.942,1.457,,,,8.05,0.181,,,7.33162,0.025,0.55478
Bermuda,Morocco,Import,  All Products,Import (US$ Thousand),10.994,,14.809,,,,,,,,70.752,136.191,144.824,104.156,41.81,30.972,36.009,34.088,23.119,52.414,49.801,25.35,33.13819,35.45488,54.80388,57.14433,50.97565
Bermuda,Mozambique,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,0.676,0.104,,1.10615,0.23565,,2.00258,0.854
Bermuda,Myanmar,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,11.807,4.594,11.523,40.97576,40.0564,47.40093,44.90822,39.65067
Bermuda,Namibia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.433,0.108,9.04,1,,,,0.02,3.357,1.17,1.349,,,,0.0961,,1.4049
Bermuda,Nauru,Import,  All Products,Import (US$ Thousand),7.003,,,,,,,,,,,,10.58,,,,,20.531,,0.044,,0.262,,,1.27768,,5.5974
Bermuda,Nepal,Import,  All Products,Import (US$ Thousand),4.215,,2.611,,,,,,,,0.262,3.365,7.842,3.511,62.604,2.483,17.118,18.938,5.197,13.457,10.453,2.152,14.54529,5.78291,8.88731,4.65489,5.95887
Bermuda,Netherlands,Import,  All Products,Import (US$ Thousand),5128.435,,3136.664,,,,,,,,6716.279,7729.1,5974.88,7325.776,7146.862,5382.062,5882.992,4436.994,2507.818,4724.5,3744.765,3194.174,5815.26034,3868.2076,10426.92069,11053.52049,4156.53837
Bermuda,Netherlands Antilles,Import,  All Products,Import (US$ Thousand),4799.666,,3353.225,,,,,,,,430.353,332.137,191.667,287.183,281.016,527.422,,,,,,,,,,,
Bermuda,Neutral Zone,Import,  All Products,Import (US$ Thousand),0.884,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,New Caledonia,Import,  All Products,Import (US$ Thousand),4.535,,143.396,,,,,,,,14.659,10.942,,,,,1.738,,,,8.325,0.992,,,,,0.077
Bermuda,New Zealand,Import,  All Products,Import (US$ Thousand),549.153,,207.871,,,,,,,,988.171,1821.662,1722.9,2496.246,1705.135,1757.626,1685.308,2662.888,3162.123,2522.749,2717.38,2021.268,11476.44785,2321.01663,2160.7059,1716.3616,1827.82398
Bermuda,Nicaragua,Import,  All Products,Import (US$ Thousand),2.794,,,,,,,,,,2.561,7.089,4.939,16.259,0.495,46.435,25.462,36.715,37.328,11.793,20.163,29.007,39.01624,34.14676,52.40393,10.98082,38.76714
Bermuda,Niger,Import,  All Products,Import (US$ Thousand),11.985,,,,,,,,,,1167.459,1.2,0.437,1.018,,15.25,15.115,,0.394,0.839,,,8.11127,,0.28161,,
Bermuda,Nigeria,Import,  All Products,Import (US$ Thousand),0.718,,20.699,,,,,,,,,3.52,0.039,0.3,,5.92,9.978,0.73,0.933,0.033,0.28,0.056,0.31396,0.656,2.68576,2.25175,4.16773
Bermuda,Niue,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,153.647,,,,,,,,7.827,7.571,0.086,0.04024,,,,
Bermuda,Norfolk Island,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.2,,0.234,,,,,,,0.211,0.067,,,,,,
Bermuda,North Macedonia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,0.754,,2.452,4.354,14.011,13.405,5.014,19.2,9.35503,16.67793,0.82381,45.87395,1.99235
Bermuda,Northern Mariana Islands,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,5.097,,,,,,,,,,,,,0.07358
Bermuda,Norway,Import,  All Products,Import (US$ Thousand),131.339,,508.033,,,,,,,,302.948,120.517,60.257,290.538,84.389,264.494,57.334,252.339,114.965,41.49,68.891,299.428,309.6077,541.82462,96.63685,86.76258,258.92253
Bermuda,Occ.Pal.Terr,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,0.028,0.01,1.733,2.005,0.404,84.89,4.085,65.821,15.7515,0.72794,11.81806,13.27315,12.85665
Bermuda,Oman,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,0.04,4.6,1.138,,0.11,,0.143,,4.041,2.6647,2.323,0.036,0.109,5.04089
Bermuda,"Other Asia, nes",Import,  All Products,Import (US$ Thousand),1090.391,,986.408,,,,,,,,1037.865,850.792,1378.869,1902.363,2106.853,1879.748,2160.071,2130.245,2559.73,2243.542,2395.262,3081.848,3217.84441,1946.51397,1972.82384,1799.5429,1513.20231
Bermuda,Pakistan,Import,  All Products,Import (US$ Thousand),48.078,,48.909,,,,,,,,20.586,62.511,71.241,100.822,115.905,105.623,110.177,124.383,102.675,99.12,115.975,116.895,204.49379,181.24762,149.16001,163.91308,167.48957
Bermuda,Palau,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,0.01499,,0.01599
Bermuda,Panama,Import,  All Products,Import (US$ Thousand),339.96,,193.529,,,,,,,,1099.814,1744.234,1098.977,4826.382,1458.91,1017.369,1427.89,1794.352,4196.637,4962.869,5600.959,5115.964,6852.4903,5201.07815,5290.39173,5425.77194,5663.20692
Bermuda,Papua New Guinea,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.005,,,,,,,,0.075,,,,,,119.52561,196.33395,105.1276
Bermuda,Paraguay,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,25.485,,0.696,0.394,0.215,0.591,0.566,0.641,0.263,0.215,0.18391,,15.14935,0.07128,
Bermuda,Peru,Import,  All Products,Import (US$ Thousand),588.083,,493.029,,,,,,,,0.072,79.048,127.761,128.317,181.89,54.335,11.477,20.555,85.038,109.949,129.67,163.986,75.42981,93.83811,80.46286,160.50333,78.98294
Bermuda,Philippines,Import,  All Products,Import (US$ Thousand),97.077,,62.269,,,,,,,,84.703,178.463,160.239,565.051,469.418,301.898,232.464,346.16,625.151,825.837,166.762,158.932,169.60661,222.2906,199.60956,258.09414,241.31888
Bermuda,Pitcairn,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,0.157,0.051,,,,,,,4.354,75.609,116.59058,86.68798,82.7994,0.14148,
Bermuda,Poland,Import,  All Products,Import (US$ Thousand),10.614,,2.286,,,,,,,,18.018,220.335,562.239,95.098,55.352,137.289,61.139,242.097,176.574,205.856,254.169,453.733,1322.64212,571.36354,273.70902,406.1627,666.73506
Bermuda,Portugal,Import,  All Products,Import (US$ Thousand),359.566,,387.395,,,,,,,,767.479,1411.537,771.22,888.009,964.253,726.84,499.008,664.203,818.193,636.895,773.995,1013.085,905.36863,2468.10772,2967.82571,1167.77341,1299.44892
Bermuda,Qatar,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,0.08,,,3.853,,0.448,18.244,5.586,4.96894,0.00701,4.3454,0.011,7.14831
Bermuda,Reunion,Import,  All Products,Import (US$ Thousand),0.504,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,Romania,Import,  All Products,Import (US$ Thousand),15.379,,3.407,,,,,,,,16.941,93.233,292.947,218.352,193.515,186.952,187.524,218.68,143.86,138.658,164.485,143.527,134.22807,101.7046,87.47115,81.39263,102.78346
Bermuda,Russian Federation,Import,  All Products,Import (US$ Thousand),2.75,,50.513,,,,,,,,,7.889,,0.792,27.372,72.698,15.001,0.184,3.261,66.255,8.844,5.468,2.9355,10.15064,13.80742,19.11046,93.70047
Bermuda,Rwanda,Import,  All Products,Import (US$ Thousand),2.067,,,,,,,,,,,,,6.1,,0.704,1.445,0.331,,,0.067,,,0.86395,0.66592,0.94178,0.71616
Bermuda,Saint Helena,Import,  All Products,Import (US$ Thousand),,,1.99,,,,,,,,0.954,,0.558,,,,0.299,,,,,,,0.72,,,
Bermuda,Samoa,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,10.2,,,0.106,,,,,0.05744,,57.26008,5.2584,
Bermuda,San Marino,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.016,,2.764,,,,0.005,,,,,,,,0.97588,0.53072
Bermuda,Sao Tome and Principe,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,0.997,,,0.00819,,0.01332,,
Bermuda,Saudi Arabia,Import,  All Products,Import (US$ Thousand),1.227,,7.037,,,,,,,,15.209,26.927,37.533,124.703,51.55,69.695,33.505,4.884,0.497,1.487,0.808,0.668,0.22244,6.86433,3.74209,101.93225,20.45322
Bermuda,Senegal,Import,  All Products,Import (US$ Thousand),2.693,,,,,,,,,,,0.837,,,,,,0.012,0.205,0.012,1.875,1.027,0.03928,0.08826,0.005,0.20741,0.01726
Bermuda,"Serbia, FR(Serbia/Montenegro)",Import,  All Products,Import (US$ Thousand),6.291,,,,,,,,,,5.52,4.598,16.784,1.44,0.547,18.502,5.815,3.035,11.194,16.979,3.533,2.04,0.1431,0.0871,0.7179,17.03698,20.98037
Bermuda,Seychelles,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.59,24.745,13.86,,,32.296,,,2.3,2.376,,,,0.01,0.06125,,0.001
Bermuda,Sierra Leone,Import,  All Products,Import (US$ Thousand),14.041,,0.92,,,,,,,,1.72,0.704,3.115,0.411,55.746,15.326,4.758,3.809,4.69,,4.96,4.69,,,0.00286,0.2178,1.30133
Bermuda,Singapore,Import,  All Products,Import (US$ Thousand),135.19,,129.568,,,,,,,,107.714,661.606,367.835,252.733,222.026,315.859,225.639,375.368,220.394,153.432,379.935,297.109,307.61847,157.8157,414.29216,1486.3585,279.78132
Bermuda,Slovak Republic,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,0.024,1.589,6.711,6.253,32.635,36.708,6.656,19.424,25.574,8.784,12.4773,29.66696,30.00029,20.09664,13.82052
Bermuda,Slovenia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,8.448,,0.694,19.811,189.136,37.503,47.366,43.565,24.821,46.658,33.378,54.35188,34.59527,29.87358,41.05493,109.95959
Bermuda,Solomon Islands,Import,  All Products,Import (US$ Thousand),6.695,,,,,,,,,,,,,,,,,,0.396,0.113,4.018,,,0.306,1.3581,,
Bermuda,Somalia,Import,  All Products,Import (US$ Thousand),,,12.985,,,,,,,,,,1.733,,,0.068,,,,,,,,0.05598,,0.019,
Bermuda,South Africa,Import,  All Products,Import (US$ Thousand),592.989,,222.941,,,,,,,,387.663,567.784,429.477,367.155,404.153,162.798,214.794,158.09,124.407,160.786,249.513,423.445,301.86976,671.78212,284.23419,496.00663,744.45201
Bermuda,South Georgia and the South Sa,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,9.385,,,,,,,0.0756,0.22732,
Bermuda,Spain,Import,  All Products,Import (US$ Thousand),1830.747,,1421.806,,,,,,,,1433.944,1319.2,1092.336,1801.588,1441.276,941.006,878.191,783.607,1609.179,1057.737,787.945,1174.622,2356.08881,1756.23109,4934.62404,1124.82045,1891.34267
Bermuda,Sri Lanka,Import,  All Products,Import (US$ Thousand),55.365,,25.999,,,,,,,,78.799,153.003,246.174,253.459,148.965,175.102,123.753,241.436,276.54,273.16,170.436,159.341,272.09158,202.5408,120.07064,165.52692,233.95059
Bermuda,St. Kitts and Nevis,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.37,2.446,6.048,,0.05,,0.457,1.711,1.069,2.067,2.365,15.701,9.24029,5.09267,4.5606,0.20508,0.872
Bermuda,St. Lucia,Import,  All Products,Import (US$ Thousand),1.507,,4.463,,,,,,,,2.576,1.337,1.694,1.21,0.557,0.335,0.416,1.313,1.114,4158.035,0.065,485.511,28.33771,11.282,6.13081,1871.5889,0.95661
Bermuda,St. Vincent and the Grenadines,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.271,0.115,0.259,3.318,0.22,,0.568,0.232,0.428,1.529,0.563,13.013,4.44775,21.32693,16.81408,20.01049,17.50106
Bermuda,Sudan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,1.49483,1.226,,0.10998,0.48315
Bermuda,Suriname,Import,  All Products,Import (US$ Thousand),17.271,,1.26,,,,,,,,,0.224,,1.591,,,,,10.325,3.707,2.83,1721.771,0.04542,,,0.8045,0.11073
Bermuda,Sweden,Import,  All Products,Import (US$ Thousand),8629.826,,1313.637,,,,,,,,1419.055,885.221,1356.435,1491.955,1538.759,896.602,4043.599,706.993,3385.73,3534.299,765.388,1056.271,904.40592,633.57469,646.66912,786.58664,1052.21812
Bermuda,Switzerland,Import,  All Products,Import (US$ Thousand),3111.988,,2545.427,,,,,,,,4394.298,5115.276,4612.564,3660.904,2823.743,3317.114,3906.31,3923.078,4508.048,3208.39,4270.891,9493.227,8386.39137,7270.77714,5411.96779,6143.05193,5469.4171
Bermuda,Syrian Arab Republic,Import,  All Products,Import (US$ Thousand),9.957,,,,,,,,,,10.794,0.11,0.035,,0.26,,,,,186.784,2.4,39.9,11.7524,,,26.78587,0.0504
Bermuda,Tajikistan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,8.719,,,,,,,0.03475,0.0645,0.12175,0.14945,0.01199
Bermuda,Tanzania,Import,  All Products,Import (US$ Thousand),28.157,,,,,,,,,,,,,4.13,,1.38,,0.556,0.08,,4.967,6.43,1.37043,2.191,7.5855,0.10145,3.68266
Bermuda,Thailand,Import,  All Products,Import (US$ Thousand),324.664,,122.664,,,,,,,,573.827,937.666,722.909,1283.831,1615.075,1679.06,1733.962,1081.953,1859.087,2112.669,3065.041,3871.954,3720.12185,4025.2022,2423.33041,1911.70672,1818.63993
Bermuda,Togo,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,2.453,0.187,,1.291,,,37.694,0.03,,,0.05443,0.03852,0.02999,
Bermuda,Tokelau,Import,  All Products,Import (US$ Thousand),4.182,,,,,,,,,,,0.213,,0.281,0.332,2.041,1.357,,0.001,0.072,,,0.408,0.049,0.569,0.05789,
Bermuda,Tonga,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,0.181,,,,,,,1.207,,,,0.03998,,,0.01175,
Bermuda,Trinidad and Tobago,Import,  All Products,Import (US$ Thousand),111.702,,6853.496,,,,,,,,1762.204,2780.176,2506.736,3438.607,2129.808,2987.54,2877.841,708.747,1593.589,2022.122,2864.936,5046.369,2590.02855,1824.00931,478.3261,625.7292,2169.92924
Bermuda,Tunisia,Import,  All Products,Import (US$ Thousand),1.375,,,,,,,,,,4.088,43.969,84.176,95.553,89.997,145.743,97.374,67.936,112.408,94.27,238.08,121.89,98.04797,180.42819,105.49619,59.11836,138.39109
Bermuda,Turkey,Import,  All Products,Import (US$ Thousand),90.993,,18.471,,,,,,,,194.754,413.393,279.794,372.95,673.164,540.401,527.648,680.96,481.408,506.407,547.895,487.871,863.66662,743.84931,856.01092,568.50828,1344.88114
Bermuda,Turkmenistan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,0.614,,,,,,,,,
Bermuda,Turks and Caicos Isl.,Import,  All Products,Import (US$ Thousand),2.33,,,,,,,,,,0.575,0.075,1.775,0.44,0.725,4.857,,0.16,0.08,0.085,0.394,6.89,2.03,11.9846,19.02932,30.29586,85.87288
Bermuda,Tuvalu,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.108,,,,,,0.414,0.302,0.064,,11.021,6.808,,,,,
Bermuda,Uganda,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,0.043,0.551,0.306,15.584,4.671,6.671,4.357,0.467,17.406,0.113,1.6713,0.82944,0.45973,2.95875,14.20565
Bermuda,Ukraine,Import,  All Products,Import (US$ Thousand),115.741,,10.215,,,,,,,,569.644,358.781,275.106,367.439,48.665,86.068,180.809,197.741,83.979,36.271,24.735,6.24,83.37736,47.64429,48.17004,21.60533,29.75365
Bermuda,United Arab Emirates,Import,  All Products,Import (US$ Thousand),0.599,,,,,,,,,,43.198,14.65,3.838,28.655,49.012,31.678,5.535,126.259,56.565,91.915,140.432,102.173,50.72353,263.2183,115.82687,102.37866,96.3786
Bermuda,United Kingdom,Import,  All Products,Import (US$ Thousand),31801.306,,29093.042,,,,,,,,32246.47,36444.622,36770.324,39809.253,46685.792,35901.885,27626.428,31816.302,34094.132,31392.193,36556.225,31394.353,43563.22693,37299.80765,42269.08661,45488.87473,62608.97735
Bermuda,United States,Import,  All Products,Import (US$ Thousand),451109.408,,443665.632,,,,,,,,760198.811,764492.038,818488.304,815430.694,705547.642,695275.013,625096.087,601085.032,684479.08,690009.227,609841.723,680016.912,716714.4399,742376.7005,794976.9694,632049.6025,763378.4594
Bermuda,United States Minor Outlying I,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,0.16,0.758,8.981,0.068,3.575,22.283,1.676,3.712,5.473,2.094,13.261,3.287,10.99729,3.80893,7.04104,1.58754,9.77375
Bermuda,Unspecified,Import,  All Products,Import (US$ Thousand),776.824,,404.304,,,,,,,,154.554,126.224,50.987,239.426,263.603,0.872,0.001,1937.238,,,1468.705,,,,0.37623,342.4468,
Bermuda,Uruguay,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,9.784,9.901,23.362,175.879,229.379,257.797,220.758,214.439,276.956,234.675,287.169,143.22592,10.52079,558.02187,647.51879,731.2358
Bermuda,Us Msc.Pac.I,Import,  All Products,Import (US$ Thousand),46.97,,13.099,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,Uzbekistan,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,115.621,,,0.296,,,0.29316,0.08376,0.086
Bermuda,Vanuatu,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,10.129,,,,,,0.0918,,0.008,
Bermuda,Venezuela,Import,  All Products,Import (US$ Thousand),10801.469,,1567.803,,,,,,,,66038.757,73250.956,80985.899,74591.647,89027.485,69204.164,35523.79,29281.056,0.131,9.745,0.226,0.276,8.48466,2.94316,6.38551,0.66544,6.344
Bermuda,Vietnam,Import,  All Products,Import (US$ Thousand),1.44,,,,,,,,,,57.891,72.381,446.411,706.683,594.818,754.758,726.521,709.475,866.694,1277.841,2542.724,1928.807,2592.42739,2904.00028,2455.42878,3105.75135,3034.87015
Bermuda,Wallis and Futura Isl.,Import,  All Products,Import (US$ Thousand),16.61,,,,,,,,,,,,,,,,,,,0.03,,,,,,,
Bermuda,Western Sahara,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,0.28,,,,,,,,,,,,,
Bermuda,Yemen,Import,  All Products,Import (US$ Thousand),,,1.984,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,Zambia,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,0.025,,,,0.02,0.325,,,,11,0.05892,,0.0904,0.202
Bermuda,Zimbabwe,Import,  All Products,Import (US$ Thousand),7.036,,9.462,,,,,,,,0.06,,,,,,,0.299,0.064,0.387,,,,,,0.1565,0.28701
