region_id,code,name,island,OBJIDsic,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_ISO,country
220,CHL.CR,Chañaral,0,1257,CLN-AT,Atacama,CLN,85,8,Southern America,CHL,Chile
221,CHL.CT,Cautín,0,730,CLC-LA,La Araucania,CLC,85,8,Southern America,CHL,Chile
222,CHL.CU,Curicó,0,731,CLC-MA,Maule,CLC,85,8,Southern America,CHL,Chile
223,CHL.EL,El Loa,0,732,CLN-AN,Antofagasta,CLN,85,8,Southern America,CHL,Chile
224,CHL.EQ,Elqui,0,733,CLC-CO,Coquimbo,CLC,85,8,Southern America,CHL,Chile
225,CHL.GC,General Carrera,0,734,CLS-AI,Ais‚n,CLS,85,8,Southern America,CHL,Chile
226,CHL.HU,Huasco,0,735,CLN-AT,Atacama,CLN,85,8,Southern America,CHL,Chile
227,CHL.IE,Iquique,0,736,CLN-TA,Tarapaca,CLN,85,8,Southern America,CHL,Chile
228,CHL.LA,Los Andes,0,737,CLC-VA,Valpara¡so,CLC,85,8,Southern America,CHL,Chile
229,CHL.LL,Llanquihue,0,738,CLS-LL,Los Lagos,CLS,85,8,Southern America,CHL,Chile
230,CHL.LM,Limarí,0,739,CLC-CO,Coquimbo,CLC,85,8,Southern America,CHL,Chile
231,CHL.LN,Linares,0,740,CLC-MA,Maule,CLC,85,8,Southern America,CHL,Chile
232,CHL.ME,Melipilla,0,741,CLC-SA,Santiago,CLC,85,8,Southern America,CHL,Chile
233,CHL.MG,Magallanes,0,742,CLS-MG,Magellanes,CLS,85,8,Southern America,CHL,Chile
234,CHL.MI,Maipo,0,743,CLC-SA,Santiago,CLC,85,8,Southern America,CHL,Chile
235,CHL.ML,Malleco,0,744,CLC-LA,La Araucania,CLC,85,8,Southern America,CHL,Chile
236,CHL.NU,Ñuble,0,745,CLC-BI,Biob¡o,CLC,85,8,Southern America,CHL,Chile
237,CHL.OS,Osorno,0,746,CLS-LL,Los Lagos,CLS,85,8,Southern America,CHL,Chile
238,CHL.PE,Petorca,0,747,CLC-VA,Valpara¡so,CLC,85,8,Southern America,CHL,Chile
239,CHL.PL,Palena,0,748,CLS-LL,Los Lagos,CLS,85,8,Southern America,CHL,Chile
240,CHL.PR,Parinacota,0,749,CLN-TA,Tarapaca,CLN,85,8,Southern America,CHL,Chile
241,CHL.QU,Quillota,0,750,CLC-VA,Valpara¡so,CLC,85,8,Southern America,CHL,Chile
242,CHL.RCI,"Robinso Crusoe Island, Juan Fernandez Islands",1,751,JNF-OO,Juan Fern ndez Is.,JNF,85,8,Southern America,CHL,Chile
243,CHL.SA,San Antonio,0,752,CLC-VA,Valpara¡so,CLC,85,8,Southern America,CHL,Chile
244,CHL.SCI,"Santa Clara Island, Juan Fernadez Islands",1,753,JNF-OO,Juan Fern ndez Is.,JNF,85,8,Southern America,CHL,Chile
245,CHL.SF,San Felipe de Aconcagua,0,754,CLC-VA,Valpara¡so,CLC,85,8,Southern America,CHL,Chile
246,CHL.SG,Santiago,0,755,CLC-SA,Santiago,CLC,85,8,Southern America,CHL,Chile
247,CHL.TC,Talca,0,756,CLC-MA,Maule,CLC,85,8,Southern America,CHL,Chile
248,CHL.TG,Talagante,0,757,CLC-SA,Santiago,CLC,85,8,Southern America,CHL,Chile
249,CHL.TI,Tierra del Fuego,1,758,CLS-MG,Magellanes,CLS,85,8,Southern America,CHL,Chile
250,CHL.TO,Tocopilla,0,759,CLN-AN,Antofagasta,CLN,85,8,Southern America,CHL,Chile
251,CHL.UE,Última Esperanza,0,760,CLS-MG,Magellanes,CLS,85,8,Southern America,CHL,Chile
252,CHL.VD,Valdivia,0,761,CLS-LL,Los Lagos,CLS,85,8,Southern America,CHL,Chile
253,CHL.VP,Valparaíso,0,762,CLC-VA,Valpara¡so,CLC,85,8,Southern America,CHL,Chile
254,CHN.11,Beijing,0,763,CHN-BJ,Beijing,CHN,36,3,Asia-Temperate,CHN,China
255,CHN.12,Tianjin,0,764,CHN-TJ,Tianjin,CHN,36,3,Asia-Temperate,CHN,China
256,CHN.13,Hebei,0,765,CHN-HB,Hebei,CHN,36,3,Asia-Temperate,CHN,China
257,CHN.14,Shanxi,0,766,CHN-SX,Shanxi,CHN,36,3,Asia-Temperate,CHN,China
258,CHN.21,Liaoning,0,767,CHM-LN,Liaoning,CHM,36,3,Asia-Temperate,CHN,China
259,CHN.22,Jilin,0,768,CHM-JL,Jilin,CHM,36,3,Asia-Temperate,CHN,China
260,CHN.23,Heilongjiang,0,769,CHM-HJ,Heilongjiang,CHM,36,3,Asia-Temperate,CHN,China
261,CHN.31,Shanghai,0,770,CHS-SH,Shanghai,CHS,36,3,Asia-Temperate,CHN,China
262,CHN.32,Jiangsu,0,771,CHS-JS,Jiangsu,CHS,36,3,Asia-Temperate,CHN,China
263,CHN.33,Zhejiang,0,772,CHS-ZJ,Zhejiang,CHS,36,3,Asia-Temperate,CHN,China
264,CHN.34,Anhui,0,773,CHS-AH,Anhui,CHS,36,3,Asia-Temperate,CHN,China
265,CHN.35,Fujian,0,774,CHS-FJ,Fujian,CHS,36,3,Asia-Temperate,CHN,China
266,CHN.36,Jiangxi,0,775,CHS-JX,Jiangxi,CHS,36,3,Asia-Temperate,CHN,China
267,CHN.37,Shandong,0,776,CHN-SD,Shandong,CHN,36,3,Asia-Temperate,CHN,China
268,CHN.41,Henan,0,777,CHS-HE,Henan,CHS,36,3,Asia-Temperate,CHN,China
269,CHN.42,Hubei,0,778,CHC-HU,Hubei,CHC,36,3,Asia-Temperate,CHN,China
270,CHN.43,Hunan,0,779,CHS-HN,Hunan,CHS,36,3,Asia-Temperate,CHN,China
271,CHN.44,Guangdong,0,780,CHS-GD,Guangdong,CHS,36,3,Asia-Temperate,CHN,China
272,CHN.45,Guangxi,0,781,CHS-GX,Guangxi,CHS,36,3,Asia-Temperate,CHN,China
273,CHN.46,Hainan,1,782,CHH-OO,Hainan,CHH,36,3,Asia-Temperate,CHN,China
274,CHN.50,Chongqing,0,783,CHC-CQ,Chongqing,CHC,36,3,Asia-Temperate,CHN,China
275,CHN.51,Sichuan,0,784,CHC-SC,Sichuan,CHC,36,3,Asia-Temperate,CHN,China
276,CHN.52,Guizhou,0,785,CHC-GZ,Guizhou,CHC,36,3,Asia-Temperate,CHN,China
277,CHN.53,Yunnan,0,786,CHC-YN,Yunnan,CHC,36,3,Asia-Temperate,CHN,China
278,CHN.55,Nei Mongol,0,787,CHI-NM,Nei Mongol,CHI,36,3,Asia-Temperate,CHN,China
279,CHN.61,Shaanxi,0,788,CHN-SA,Shaanxi,CHN,36,3,Asia-Temperate,CHN,China
280,CHN.62,Gansu,0,789,CHN-GS,Gansu,CHN,36,3,Asia-Temperate,CHN,China
281,CHN.63,Qinghai,0,790,CHQ-OO,Qinghai,CHQ,36,3,Asia-Temperate,CHN,China
282,CHN.64,Ningxia Hui,0,791,CHI-NX,Ningxia,CHI,36,3,Asia-Temperate,CHN,China
283,CHN.91,Hongkong,0,792,CHS-HK,Hong Kong,CHS,36,3,Asia-Temperate,HKG,Hong Kong
284,CHN.92,Macau,0,793,CHS-MA,Macau,CHS,36,3,Asia-Temperate,MAC,Macao
285,CHN.SIN,Xinjiang Uygur,0,794,CHX-OO,Xinjiang,CHX,36,3,Asia-Temperate,CHN,China
286,CHN.TIB,Xizang,0,795,CHT-OO,Tibet,CHT,36,3,Asia-Temperate,CHN,China
287,CIV,Cote d'Ivoire,0,796,IVO-OO,Ivory Coast,IVO,22,2,Africa,CIV,C“te d'Ivoire
288,CMR,Cameroon,0,797,CMN-OO,Cameroon,CMN,23,2,Africa,CMR,Cameroon
289,COD,Democratic Republic of the Congo,0,798,ZAI-OO,Zaire,ZAI,23,2,Africa,COD,Congo (the Democratic Republic of the)
290,COG,Congo,0,799,CON-OO,Congo,CON,23,2,Africa,COG,Congo (the)
291,COK.AI,"Aitutaki, Cook Islands",1,800,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
292,COK.AT,"Atiu, Cook Islands",1,801,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
293,COK.MA,"Mangaia, Cook Islands",1,802,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
294,COK.MAU,"Mauke, Cook Islands",1,803,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
295,COK.ME,"Manuae, Cook Islands",1,804,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
296,COK.MI,"Manihiki, Cook Islands",1,805,TOK-MA,Manihiki Is.,TOK,60,6,Pacific,COK,Cook Islands (the)
297,COK.MIT,"Mitiaro, Cook Islands",1,806,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
298,COK.NAS,"Nassau, Cook Islands",1,807,TOK-MA,Manihiki Is.,TOK,60,6,Pacific,COK,Cook Islands (the)
299,COK.PAL,"Palmerston, Cook Islands",1,808,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
300,COK.PEN,"Penrhyn, Cook Islands",1,809,TOK-MA,Manihiki Is.,TOK,60,6,Pacific,COK,Cook Islands (the)
301,COK.PUK,"Pukapuka, Cook Islands",1,810,TOK-MA,Manihiki Is.,TOK,60,6,Pacific,COK,Cook Islands (the)
302,COK.RA,"Rarotonga, Cook Islands",1,811,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
303,COK.RAK,"Rakahanga, Cook Islands",1,812,TOK-MA,Manihiki Is.,TOK,60,6,Pacific,COK,Cook Islands (the)
304,COK.SUW,"Suwarrow, Cook Islands",1,813,TOK-MA,Manihiki Is.,TOK,60,6,Pacific,COK,Cook Islands (the)
305,COK.TAK,"Takutea, Cook Islands",1,814,COO-OO,Cook Is.,COO,61,6,Pacific,COK,Cook Islands (the)
306,COL,Colombia,0,815,CLM-OO,Colombia,CLM,83,8,Southern America,COL,Colombia
307,COM,Comoros,1,816,COM-CO,Comoros,COM,29,2,Africa,COM,Comoros (the)
308,CPV,Cape Verde,1,817,CVI-OO,Cape Verde,CVI,21,2,Africa,CPV,Cabo Verde
309,CRI,Costa Rica,0,818,COS-OO,Costa Rica,COS,80,8,Southern America,CRI,Costa Rica
310,CUB,Cuba,1,819,CUB-OO,Cuba,CUB,81,8,Southern America,CUB,Cuba
311,CUW,Curacao,1,820,NLA-CU,Cura‡ao,NLA,81,8,Southern America,ANT,Netherlands Antilles
312,CXR,Christmas Island,1,821,XMS-OO,Christmas I.,XMS,42,4,Asia-Tropical,CXR,Christmas Island
313,CYM,Cayman Islands,1,822,CAY-OO,Cayman Is.,CAY,81,8,Southern America,CYM,Cayman Islands (the)
314,CYP,Cyprus,1,823,CYP-OO,Cyprus,CYP,34,3,Asia-Temperate,CYP,Cyprus
315,CZE,Czech Republic,0,824,CZE-CZ,Czech Republic,CZE,11,1,Europe,CZE,Czech Republic (the)
317,DJI,Djibouti,0,826,DJI-OO,Djibouti,DJI,24,2,Africa,DJI,Djibouti
318,DMA,Dominica,1,827,WIN-DO,Dominica,WIN,81,8,Southern America,DMA,Dominica
319,DNK,Denmark,0,828,DEN-OO,Denmark,DEN,10,1,Europe,DNK,Denmark
320,DOM,Dominican Republic,1,829,DOM-OO,Dominican Republic,DOM,81,8,Southern America,DOM,Dominican Republic (the)
321,DZA,Algeria,0,830,ALG-OO,Algeria,ALG,20,2,Africa,DZA,Algeria
324,EGY,Egypt,0,833,EGY-OO,Egypt,EGY,20,2,Africa,EGY,Egypt
325,ERI,Eritrea,0,834,ERI-OO,Eritrea,ERI,24,2,Africa,ERI,Eritrea
326,ESP.BAL,Balearic Islands,1,836,BAL-OO,Baleares,BAL,12,1,Europe,ESP,Spain
327,ESP.CI,Canary Islands,1,837,CNY-OO,Canary Is.,CNY,21,2,Africa,ESP,Spain
328,ESP.ESP,Spain (mainland),0,1360,SPA-SP,Spain,SPA,12,1,Europe,ESP,Spain
329,EST,Estonia,0,838,BLT-ES,Estonia,BLT,14,1,Europe,EST,Estonia
330,ETH,Ethiopia,0,839,ETH-OO,Ethiopia,ETH,24,2,Africa,ETH,Ethiopia
331,FIN,Finland,0,840,FIN-OO,Finland,FIN,10,1,Europe,FIN,Finland
332,FJI.AIW,"Aiwa, Lau Islands",1,841,FIJ-OO,Fiji,FIJ,60,6,Pacific,FJI,Fiji
333,FJI.LAK,"Lakeba, Lau Islands",1,842,FIJ-OO,Fiji,FIJ,60,6,Pacific,FJI,Fiji
334,FJI.NAS,"Nasoata, Fiji Islands",1,843,FIJ-OO,Fiji,FIJ,60,6,Pacific,FJI,Fiji
335,FJI.NAY,"Nayau, Lau Islands",1,844,FIJ-OO,Fiji,FIJ,60,6,Pacific,FJI,Fiji
336,FJI.ROT,Rotuma,1,845,FIJ-OO,Fiji,FIJ,60,6,Pacific,FJI,Fiji
337,FRA.CI,Crozet Islands,1,847,CRZ-OO,Crozet Is.,CRZ,90,9,Antarctic,ATF,French Southern Territories (the)
338,FRA.CLI,Clipperton Island,1,848,CPI-CL,Clipperton I.,CPI,80,8,Southern America,PYF,French Polynesia
339,FRA.COR,Corsica,1,849,COR-OO,Corse,COR,12,1,Europe,FRA,France
340,FRA.FRA,France (mainland),0,1362,FRA-FR,France,FRA,12,1,Europe,FRA,France
341,FRA.KI,Kerguelen Islands,1,850,KEG-OO,Kerguelen,KEG,90,9,Antarctic,ATF,French Southern Territories (the)
342,FRO,Faroe Islands,1,851,FOR-OO,F?royar,FOR,10,1,Europe,FRO,Faroe Islands (the)
343,GAB,Gabon,0,852,GAB-OO,Gabon,GAB,23,2,Africa,GAB,Gabon
344,GBR.DG,Diego Garcia,1,853,CGS-OO,Chagos Archipelago,CGS,29,2,Africa,IOT,British Indian Ocean Territory (the)
345,GBR.ENG,England,1,854,GRB-OO,Great Britain,GRB,10,1,Europe,GBR,United Kingdom of Great Britain and Northern Ireland (the)
346,GBR.NIR,Northern Ireland,1,855,IRE-NI,Northern Ireland,IRE,10,1,Europe,GBR,United Kingdom of Great Britain and Northern Ireland (the)
347,GBR.SCO,Scotland,1,856,GRB-OO,Great Britain,GRB,10,1,Europe,GBR,United Kingdom of Great Britain and Northern Ireland (the)
348,GBR.WAL,Wales,1,857,GRB-OO,Great Britain,GRB,10,1,Europe,GBR,United Kingdom of Great Britain and Northern Ireland (the)
349,GEO,Georgia,0,858,TCS-GR,Georgia,TCS,33,3,Asia-Temperate,GEO,Georgia
350,GHA,Ghana,0,859,GHA-OO,Ghana,GHA,22,2,Africa,GHA,Ghana
351,GIN,Guinea,0,860,GUI-OO,Guinea,GUI,22,2,Africa,GIN,Guinea
352,GLP.MG,Maria Galante,1,861,LEE-GU,Guadeloupe,LEE,81,8,Southern America,GLP,Guadeloupe
353,GNB.EA,GNB_East,0,862,GNB-OO,Guinea-Bissau,GNB,22,2,Africa,GNB,Guinea-Bissau
354,GNB.NO,GNB_North,0,863,GNB-OO,Guinea-Bissau,GNB,22,2,Africa,GNB,Guinea-Bissau
355,GNB.SO,GNB_South,0,864,GNB-OO,Guinea-Bissau,GNB,22,2,Africa,GNB,Guinea-Bissau
356,GNQ,Equatorial Guinea,0,129,EQG-OO,Equatorial Guinea,EQG,23,2,Africa,GNQ,Equatorial Guinea
357,GRC,Greece,0,865,GRC-OO,Greece,GRC,13,1,Europe,GRC,Greece
358,GRD,Grenada,1,866,WIN-GR,Grenada,WIN,81,8,Southern America,GRD,Grenada
359,GRL,Greenland,1,867,GNL-OO,Greenland,GNL,70,7,Northern America,GRL,Greenland
360,GUF,French Guiana,0,868,FRG-OO,French Guiana,FRG,82,8,Southern America,GUF,French Guiana
361,GUM,Guam,1,869,MRN-GU,Guam,MRN,62,6,Pacific,GUM,Guam
362,GUY,Guyana,0,870,GUY-OO,Guyana,GUY,82,8,Southern America,GUY,Guyana
363,HMD.HI,Heard Island,1,871,HMD-OO,Heard-McDonald Is.,HMD,90,9,Antarctic,HMD,Heard Island and McDonald Islands
364,HRV,Croatia,0,873,YUG-CR,Croatia,YUG,13,1,Europe,HRV,Croatia
365,HTI.GO,Gonave,1,874,HAI-HA,Haiti,HAI,81,8,Southern America,HTI,Haiti
366,HTI.TI,"Tortuga Island, Haiti",1,875,HAI-HA,Haiti,HAI,81,8,Southern America,HTI,Haiti
367,HUN,Hungary,0,876,HUN-OO,Hungary,HUN,11,1,Europe,HUN,Hungary
368,IDN,Indonesia,1,877,000-02,Indonesia,2,42,4,Asia-Tropical,IDN,Indonesia
369,IMN,Isle of Man,1,878,GRB-OO,Great Britain,GRB,10,1,Europe,GBR,United Kingdom of Great Britain and Northern Ireland (the)
370,IND.AAN,Andaman and Nicobar,1,879,000-03,Andaman and Nicobar,3,41,4,Asia-Tropical,IND,India
371,IND.ANP,Andhra Pradesh,0,880,IND-AP,Andhra Pradesh,IND,40,4,Asia-Tropical,IND,India
372,IND.ARP,Arunachal Pradesh,0,881,EHM-AP,Arunachal Pradesh,EHM,40,4,Asia-Tropical,IND,India
373,IND.ASS,Assam,0,882,ASS-AS,Assam,ASS,40,4,Asia-Tropical,IND,India
374,IND.BIH,Bihar,0,883,IND-BI,Bihar,IND,40,4,Asia-Tropical,IND,India
375,IND.CHA,Chandigarh,0,884,IND-CH,Chandigarh,IND,40,4,Asia-Tropical,IND,India
376,IND.CHH,Chhattisgarh,0,885,IND-CT,Chattisgarh,IND,40,4,Asia-Tropical,IND,India
377,IND.DEL,Delhi,0,886,IND-DE,Delhi,IND,40,4,Asia-Tropical,IND,India
378,IND.GOA,Goa,0,887,IND-GO,Goa,IND,40,4,Asia-Tropical,IND,India
379,IND.GUJ,Gujarat,0,888,IND-GU,Gujarat,IND,40,4,Asia-Tropical,IND,India
380,IND.HAR,Haryana,0,889,IND-HA,Haryana,IND,40,4,Asia-Tropical,IND,India
381,IND.HIP,Himachal Pradesh,0,890,WHM-HP,Himachal Pradesh,WHM,40,4,Asia-Tropical,IND,India
382,IND.JAK,Jammu and Kashmir,0,891,WHM-JK,Jammu-Kashmir,WHM,40,4,Asia-Tropical,IND,India
383,IND.JHA,Jharkhand,0,892,IND-JK,Jharkhand,IND,40,4,Asia-Tropical,IND,India
384,IND.KAR,Karnataka,0,893,IND-KT,Karnataka,IND,40,4,Asia-Tropical,IND,India
385,IND.KER,Kerala,0,894,IND-KE,Kerala,IND,40,4,Asia-Tropical,IND,India
386,IND.LAK,Lakshadweep,1,895,LDV-OO,Laccadive Is.,LDV,40,4,Asia-Tropical,IND,India
387,IND.MAH,Maharashtra,0,896,IND-MR,Maharashtra,IND,40,4,Asia-Tropical,IND,India
388,IND.MAN,Manipur,0,897,ASS-MA,Manipur,ASS,40,4,Asia-Tropical,IND,India
389,IND.MAP,Madhya Pradesh,0,898,IND-MP,Madhya Pradesh,IND,40,4,Asia-Tropical,IND,India
390,IND.MEG,Meghalaya,0,899,ASS-ME,Meghalaya,ASS,40,4,Asia-Tropical,IND,India
391,IND.MIZ,Mizoram,0,900,ASS-MI,Mizoram,ASS,40,4,Asia-Tropical,IND,India
392,IND.NAG,Nagaland,0,901,ASS-NA,Nagaland,ASS,40,4,Asia-Tropical,IND,India
393,IND.ODI,Orissa,0,902,IND-OR,Orissa,IND,40,4,Asia-Tropical,IND,India
394,IND.PUD,Puducherry,0,903,000-09,Puducherry,IND,40,4,Asia-Tropical,IND,India
395,IND.PUN,Punjab,0,904,IND-PU,Punjab,IND,40,4,Asia-Tropical,IND,India
396,IND.RAJ,Rajasthan,0,905,IND-RA,Rajasthan,IND,40,4,Asia-Tropical,IND,India
397,IND.SIK,Sikkim,0,906,EHM-SI,Sikkim,EHM,40,4,Asia-Tropical,IND,India
398,IND.TAN,Tamil Nadu,0,907,IND-TN,Tamil Nadu,IND,40,4,Asia-Tropical,IND,India
399,IND.TRI,Tripura,0,908,ASS-TR,Tripura,ASS,40,4,Asia-Tropical,IND,India
400,IND.UTH,Uttaranchal,0,909,WHM-UT,Uttaranchal,WHM,40,4,Asia-Tropical,IND,India
401,IND.UTP,Uttar Pradesh,0,910,IND-UP,Uttar Pradesh,IND,40,4,Asia-Tropical,IND,India
402,IND.WBE,West Bengal,0,911,IND-WB,West Bengal,IND,40,4,Asia-Tropical,IND,India
403,IRL,Ireland,1,912,IRE-IR,Ireland,IRE,10,1,Europe,IRL,Ireland
404,ISL.IAU,"East province, Iceland",1,913,ICE-OO,Iceland,ICE,10,1,Europe,ISL,Iceland
405,ISL.IMI,"Central Highlands, Iceland",1,914,ICE-OO,Iceland,ICE,10,1,Europe,ISL,Iceland
406,ISL.INO,"North province, Iceland",1,915,ICE-OO,Iceland,ICE,10,1,Europe,ISL,Iceland
407,ISL.INV,"North-West province, Iceland",1,916,ICE-OO,Iceland,ICE,10,1,Europe,ISL,Iceland
408,ISL.ISU,"South province, Iceland",1,917,ICE-OO,Iceland,ICE,10,1,Europe,ISL,Iceland
409,ISL.IVE,"Westprovince, Iceland",1,918,ICE-OO,Iceland,ICE,10,1,Europe,ISL,Iceland
410,ISR,Israel,0,919,PAL-IS,Israel,PAL,34,3,Asia-Temperate,ISR,Israel
411,ITA.ITA,Italy (mainland),0,920,ITA-IT,Italy,ITA,13,1,Europe,ITA,Italy
412,ITA.SAR,Sardinia,1,921,SAR-OO,Sardegna,SAR,12,1,Europe,ITA,Italy
413,ITA.SIC,Sicily,1,922,SIC-SI,Sicilia,SIC,13,1,Europe,ITA,Italy
414,JAM,Jamaica,1,923,JAM-OO,Jamaica,JAM,81,8,Southern America,JAM,Jamaica
415,JEY_GGY,Channel Islands,1,84,FRA-CI,Channel Is.,FRA,12,1,Europe,GBR,United Kingdom of Great Britain and Northern Ireland (the)
416,JPN,Japan,1,925,000-04,Japan,4,38,3,Asia-Temperate,JPN,Japan
417,KEN,Kenya,0,926,KEN-OO,Kenya,KEN,25,2,Africa,KEN,Kenya
418,KGZ,Kyrgyzstan,0,927,KGZ-OO,Kirgizistan,KGZ,32,3,Asia-Temperate,KGZ,Kyrgyzstan
419,KIR.KII,"Kiritimati, Northern Line Islands",1,928,LIN-KI,Kiribati Line Is.,LIN,61,6,Pacific,KIR,Kiribati
420,KIR.PAL,"Palmyra, Norther Line Islands",1,929,LIN-KI,Kiribati Line Is.,LIN,61,6,Pacific,KIR,Kiribati
421,KIR.PI.CA,"Canton, Phoenix Islands",1,930,PHX-OO,Phoenix Is.,PHX,60,6,Pacific,KIR,Kiribati
422,KIR.PI.EB,"Enderbury, Phoenix Islands",1,931,PHX-OO,Phoenix Is.,PHX,60,6,Pacific,KIR,Kiribati
423,KIR.PI.GA,"Gardner, Phoenix Islands",1,932,PHX-OO,Phoenix Is.,PHX,60,6,Pacific,KIR,Kiribati
424,KIR.PI.HU,"Hull, Phoenix Islands",1,933,PHX-OO,Phoenix Is.,PHX,60,6,Pacific,KIR,Kiribati
425,KIR.PI.MK,"McKean, Phoenix Islands",1,934,PHX-OO,Phoenix Is.,PHX,60,6,Pacific,KIR,Kiribati
426,KIR.PI.SY,"Sydney, Phoenix Islands",1,935,PHX-OO,Phoenix Is.,PHX,60,6,Pacific,KIR,Kiribati
427,KIR.TAB,Tabueran,1,936,LIN-KI,Kiribati Line Is.,LIN,61,6,Pacific,KIR,Kiribati
428,KIR.TER,"Teraina, Norther Line Islands",1,937,LIN-KI,Kiribati Line Is.,LIN,61,6,Pacific,KIR,Kiribati
429,KNA.KI,Saint Kitts,1,938,LEE-SK,St.Kitts-Nevis,LEE,81,8,Southern America,KNA,Saint Kitts and Nevis
430,KNA.NE,Nevis,1,939,LEE-SK,St.Kitts-Nevis,LEE,81,8,Southern America,KNA,Saint Kitts and Nevis
431,KOR,"Korea, Republic of",0,940,KOR-SK,South Korea,KOR,38,3,Asia-Temperate,KOR,Korea (the Republic of)
432,LAO,Lao People's Democratic Republic,0,941,LAO-OO,Laos,LAO,41,4,Asia-Tropical,LAO,Lao People's Democratic Republic (the)
433,LBR,Liberia,0,942,LBR-OO,Liberia,LBR,22,2,Africa,LBR,Liberia
434,LBY,Libyan Arab Jamahiriya,0,943,LBY-OO,Libya,LBY,20,2,Africa,LBY,Libya
435,LCA,Saint Lucia,1,944,WIN-SL,St.Lucia,WIN,81,8,Southern America,LCA,Saint Lucia
436,LIE,Liechtenstein,0,945,AUT-LI,Liechtenstein,AUT,11,1,Europe,LIE,Liechtenstein
437,LKA,Sri Lanka,1,946,SRL-OO,Sri Lanka,SRL,40,4,Asia-Tropical,LKA,Sri Lanka
438,LSO,Lesotho,0,947,LES-OO,Lesotho,LES,27,2,Africa,LSO,Lesotho
439,LTU,Lithuania,0,948,BLT-LI,Lithuania,BLT,14,1,Europe,LTU,Lithuania
440,LUX,Luxembourg,0,949,BGM-LU,Luxembourg,BGM,11,1,Europe,LUX,Luxembourg
441,LVA,Latvia,0,950,BLT-LA,Latvia,BLT,14,1,Europe,LVA,Latvia
442,MAR,Morocco,0,951,MOR-MO,Morocco,MOR,20,2,Africa,MAR,Morocco
443,MDA,Republic of Moldova,0,952,UKR-MO,Moldova,UKR,14,1,Europe,MDA,Moldova (the Republic of)
444,MDG,Madagascar,1,953,MDG-OO,Madagascar,MDG,29,2,Africa,MDG,Madagascar
445,MEX.AGU,Aguascalientes,0,954,MXE-AG,Aguascalientes,MXE,79,7,Northern America,MEX,Mexico
446,MEX.BC,Baja California Peninsula,0,1369,000-08,Baja California Peninsula,MXN,79,7,Northern America,MEX,Mexico
447,MEX.CAM,Campeche,0,957,MXT-CA,Campeche,MXT,79,7,Northern America,MEX,Mexico
448,MEX.CHH,Chihuahua,0,958,MXE-CU,Chihuahua,MXE,79,7,Northern America,MEX,Mexico
449,MEX.CHP,Chiapas,0,959,MXT-CI,Chiapas,MXT,79,7,Northern America,MEX,Mexico
450,MEX.COA,Coahuila,0,960,MXE-CO,Coahuila,MXE,79,7,Northern America,MEX,Mexico
451,MEX.COL,Colima,0,961,MXS-CL,Colima,MXS,79,7,Northern America,MEX,Mexico
452,MEX.DIF,Distrito Federal,0,962,MXC-DF,Mexico Distrito Federal,MXC,79,7,Northern America,MEX,Mexico
453,MEX.DUR,Durango,0,963,MXE-DU,Durango,MXE,79,7,Northern America,MEX,Mexico
454,MEX.GRO,Guerrero,0,964,MXS-GR,Guerrero,MXS,79,7,Northern America,MEX,Mexico
